it,00_0,01_0,10_0,11_0,00_1,01_1,10_1,11_1
547,0.000101593,2.55683e-07,2.55683e-07,0.000103417,0.000101951,-7.33061e-07,-7.33061e-07,0.00010134
548,0.000103225,-1.07449e-06,-1.07449e-06,0.000100972,0.000102534,1.9594e-06,1.9594e-06,0.000103361
549,0.000102434,-1.35107e-06,-1.35107e-06,0.000102062,0.000103203,-8.64552e-07,-8.64552e-07,0.000102235
550,0.000102782,-1.55357e-06,-1.55357e-06,0.000101062,0.000103004,7.96463e-07,7.96463e-07,0.000103238
551,0.000101381,4.25419e-07,4.25419e-07,0.00010204,0.000101547,-1.56501e-06,-1.56501e-06,0.000103588
552,0.000101519,5.36101e-07,5.36101e-07,0.000103562,0.000101245,2.79986e-07,2.79986e-07,0.000100745
553,0.00010047,8.02465e-07,8.02465e-07,0.000103209,0.000101977,-3.75727e-07,-3.75727e-07,0.000102703
554,0.000103301,3.1788e-07,3.1788e-07,0.000102029,0.000102281,-1.29352e-06,-1.29352e-06,0.000103283
555,0.000100869,1.5099e-06,1.5099e-06,0.000103527,0.000103146,1.7352e-06,1.7352e-06,0.000100365
556,9.96632e-05,-8.27991e-08,-8.27991e-08,0.000103719,0.000100694,-1.38307e-07,-1.38307e-07,0.000102105
557,0.000102317,-1.77418e-07,-1.77418e-07,0.000100405,0.000102891,4.11862e-07,4.11862e-07,0.000101573
558,0.000103148,-2.2935e-07,-2.2935e-07,0.000102119,0.000105399,-9.90373e-07,-9.90373e-07,0.000100873
559,0.000103186,-4.4242e-07,-4.4242e-07,0.000101183,0.000102101,-3.74603e-07,-3.74603e-07,0.00010211
560,0.000101348,6.80261e-07,6.80261e-07,0.000102899,0.000101556,1.72065e-06,1.72065e-06,0.000103904
561,0.000101829,1.13926e-06,1.13926e-06,0.000103528,0.000105109,-4.24e-07,-4.24e-07,0.000103499
562,0.000101518,5.18044e-07,5.18044e-07,0.000103408,0.000102977,-2.78277e-07,-2.78277e-07,0.000102668
563,0.000102009,-3.22089e-07,-3.22089e-07,9.97546e-05,0.000103979,1.26225e-06,1.26225e-06,0.000102969
564,0.00010243,4.96548e-07,4.96548e-07,0.00010395,0.000103211,-1.80311e-06,-1.80311e-06,0.000101093
565,0.000101505,-3.67674e-07,-3.67674e-07,0.000104098,0.000101935,3.30146e-07,3.30146e-07,9.90052e-05
566,9.99514e-05,2.05018e-06,2.05018e-06,0.000104988,0.000105428,1.78805e-07,1.78805e-07,0.000103741
567,0.000102131,2.07338e-07,2.07338e-07,0.000101026,0.000105945,9.84268e-07,9.84268e-07,0.000101935
568,0.000101498,5.81257e-07,5.81257e-07,0.000104034,0.000103584,1.97713e-07,1.97713e-07,0.000100587
569,0.000103523,5.16788e-07,5.16788e-07,0.000101534,0.000102829,3.39839e-07,3.39839e-07,0.000103684
570,0.000102227,-7.82532e-07,-7.82532e-07,0.000102003,0.000103508,-1.46522e-07,-1.46522e-07,0.000104938
571,0.000101251,-1.2512e-06,-1.2512e-06,0.00010059,0.000101802,1.25202e-06,1.25202e-06,0.000103377
572,0.000103549,1.26062e-06,1.26062e-06,0.000103607,0.000103118,-3.40099e-07,-3.40099e-07,0.000101816
573,0.000102273,1.93343e-06,1.93343e-06,0.000102349,0.000103789,-9.45406e-07,-9.45406e-07,0.000103109
574,0.0001004,-2.10544e-07,-2.10544e-07,0.000102976,0.000101882,-9.19208e-07,-9.19208e-07,0.000100911
575,0.000101019,-1.26841e-07,-1.26841e-07,0.000101199,0.000102373,-1.97739e-07,-1.97739e-07,0.000103296
576,0.000101064,9.25828e-08,9.25828e-08,0.00010652,0.000105015,1.80299e-06,1.80299e-06,0.000102026
577,0.000101599,-8.11504e-07,-8.11504e-07,0.000103527,0.000101939,-9.07427e-07,-9.07427e-07,0.000101609
578,0.000103669,-1.20649e-06,-1.20649e-06,0.000104973,0.000103428,2.79914e-07,2.79914e-07,0.000101654
579,0.000100509,-7.66522e-07,-7.66522e-07,0.000102899,0.000101433,3.74115e-07,3.74115e-07,0.000103456
580,0.000102065,-1.0751e-06,-1.0751e-06,0.000101551,0.000102751,8.4397e-07,8.4397e-07,0.000102791
581,0.000101679,1.50222e-06,1.50222e-06,0.000105067,0.000101848,1.34926e-07,1.34926e-07,0.000102923
582,0.000101213,6.14826e-07,6.14826e-07,0.00010371,0.000103297,1.41989e-06,1.41989e-06,0.000102195
583,0.000100312,4.46675e-07,4.46675e-07,0.000105248,0.000101726,1.07554e-06,1.07554e-06,0.000102894
584,0.000103834,-8.29007e-07,-8.29007e-07,0.000102805,0.000105047,-1.63502e-08,-1.63502e-08,0.000103212
585,0.000101626,-3.19866e-07,-3.19866e-07,0.000101068,0.000102556,5.58082e-07,5.58082e-07,0.000103163
586,0.000104456,-3.41932e-07,-3.41932e-07,0.000104662,0.000104388,8.03417e-07,8.03417e-07,0.000102514
587,0.000102935,-4.65088e-07,-4.65088e-07,0.000103086,0.00010242,2.0029e-06,2.0029e-06,0.000104279
588,9.92262e-05,4.71846e-07,4.71846e-07,0.000104331,0.000106589,-9.47175e-07,-9.47175e-07,9.9885e-05
589,0.000100955,8.21343e-08,8.21343e-08,0.000103733,0.000103018,-8.0677e-07,-8.0677e-07,0.00010245
590,9.93478e-05,-6.25103e-07,-6.25103e-07,0.00010129,0.000100704,1.31036e-06,1.31036e-06,0.000102825
591,0.000103023,-8.40497e-07,-8.40497e-07,0.000102812,0.000101225,-2.65251e-07,-2.65251e-07,0.000104979
592,0.000102474,-9.08609e-07,-9.08609e-07,0.000101785,0.000105055,1.82737e-06,1.82737e-06,0.000101376
593,0.00010272,-3.1015e-07,-3.1015e-07,0.000101875,0.000103678,1.21115e-06,1.21115e-06,0.000103342
594,0.000103015,4.68078e-07,4.68078e-07,0.000102783,0.000104622,-5.77233e-07,-5.77233e-07,0.00010367
595,0.000100301,1.13382e-06,1.13382e-06,0.000103835,0.000102344,-1.67474e-08,-1.67474e-08,0.000102983
596,0.00010337,-1.16537e-06,-1.16537e-06,0.000102654,0.000104313,1.50462e-06,1.50462e-06,0.000103396
597,0.00010398,2.8127e-07,2.8127e-07,0.000103086,0.000103091,-1.29619e-06,-1.29619e-06,0.000103227
598,0.000100932,9.20485e-08,9.20485e-08,0.000101393,0.000100968,9.94451e-07,9.94451e-07,0.000103014
599,0.000100784,-2.98386e-07,-2.98386e-07,0.000104154,0.000103373,3.87068e-07,3.87068e-07,0.000101466
600,0.000102344,2.10966e-06,2.10966e-06,0.000102533,0.000103286,2.48576e-06,2.48576e-06,0.000101918
601,0.000102004,7.71977e-07,7.71977e-07,0.000103589,0.000102171,1.07004e-06,1.07004e-06,0.000105361
602,0.00010142,-1.92453e-06,-1.92453e-06,0.00010339,0.000103304,5.7634e-07,5.7634e-07,0.000102389
603,0.000103262,7.67992e-07,7.67992e-07,0.000104322,0.000104978,-2.89516e-10,-2.89516e-10,9.97923e-05
604,0.00010378,8.85375e-07,8.85375e-07,0.000103898,0.000104839,-1.15551e-06,-1.15551e-06,0.000100236
605,0.000102644,-2.55249e-06,-2.55249e-06,0.000103406,0.000104089,-1.17406e-07,-1.17406e-07,0.000104632
606,0.000103382,8.67999e-08,8.67999e-08,0.000105602,0.000101742,7.48141e-07,7.48141e-07,0.000102091
607,0.000103552,-7.24209e-07,-7.24209e-07,0.000103221,0.000102684,-3.038e-07,-3.038e-07,0.000102093
608,0.000100299,-1.32023e-06,-1.32023e-06,0.000101051,0.000102184,1.82532e-06,1.82532e-06,0.000103234
609,0.000103317,-9.46628e-07,-9.46628e-07,0.000101475,0.000101786,-1.05638e-07,-1.05638e-07,9.98826e-05
610,0.000102124,6.15198e-07,6.15198e-07,0.000102539,0.000103399,-1.28084e-06,-1.28084e-06,0.000106429
611,0.000100437,-2.21485e-06,-2.21485e-06,9.98118e-05,0.000104678,8.27626e-07,8.27626e-07,0.00010176
612,0.000104602,9.22196e-07,9.22196e-07,0.000102118,0.000101858,-6.93052e-07,-6.93052e-07,0.000100205
613,0.000101002,-1.96426e-06,-1.96426e-06,0.000100361,0.000100781,1.36471e-07,1.36471e-07,0.000102672
614,0.000103192,1.45501e-06,1.45501e-06,0.000101971,0.000104675,1.80581e-06,1.80581e-06,0.000103596
615,0.00010278,-7.61133e-07,-7.61133e-07,0.000103528,0.000102735,-1.07741e-06,-1.07741e-06,0.000104737
616,0.000104437,-1.33658e-06,-1.33658e-06,0.000100827,9.92692e-05,1.12598e-06,1.12598e-06,0.00010502
617,0.000101745,-4.34571e-07,-4.34571e-07,0.00010337,0.000104464,1.61952e-07,1.61952e-07,0.000102885
618,0.000103317,1.93601e-06,1.93601e-06,0.000104538,0.00010548,-2.31933e-07,-2.31933e-07,0.000103646
619,0.000103719,-9.52229e-07,-9.52229e-07,0.000102932,0.000104238,1.40891e-06,1.40891e-06,0.000102962
620,0.000102959,1.22356e-07,1.22356e-07,0.000101699,0.000103905,-5.27714e-07,-5.27714e-07,0.000101786
621,0.000104515,1.22136e-06,1.22136e-06,0.000102384,0.000103573,-6.86069e-07,-6.86069e-07,0.000104293
622,9.84885e-05,-7.60461e-08,-7.60461e-08,0.00010346,0.000104543,7.60428e-07,7.60428e-07,0.000102918
623,0.000100667,-9.6239e-07,-9.6239e-07,0.000100692,0.000101891,1.58496e-06,1.58496e-06,0.000104217
624,0.000101885,1.4072e-06,1.4072e-06,0.000103415,0.000102443,-1.44112e-06,-1.44112e-06,0.000103588
625,0.000102737,-9.26782e-07,-9.26782e-07,0.000100899,0.000103253,3.72467e-07,3.72467e-07,0.00010072
626,0.0001006,-4.74054e-08,-4.74054e-08,0.00010237,0.000103586,-5.86659e-07,-5.86659e-07,0.000102031
627,0.000101502,-8.64652e-08,-8.64652e-08,0.000103003,0.000104304,1.50924e-06,1.50924e-06,0.00010183
628,0.000100795,9.14561e-07,9.14561e-07,0.000103982,0.00010292,-2.39385e-06,-2.39385e-06,0.000103297
629,0.0001016,6.66206e-07,6.66206e-07,0.000104293,0.000106254,7.22333e-07,7.22333e-07,0.000102503
630,0.000100554,-1.31157e-06,-1.31157e-06,0.000104163,0.000103098,-1.22505e-06,-1.22505e-06,0.000102908
631,0.000102674,9.66107e-07,9.66107e-07,0.000103688,0.000104152,8.594e-07,8.594e-07,0.000103191
632,0.000102085,1.26161e-07,1.26161e-07,0.00010199,0.000102627,2.20643e-07,2.20643e-07,0.000103283
633,0.000100791,-1.68174e-07,-1.68174e-07,0.000102187,0.000101881,1.10023e-06,1.10023e-06,0.000105249
634,0.000100243,1.75242e-06,1.75242e-06,0.00010403,0.000102102,2.92173e-07,2.92173e-07,0.000101985
635,0.000102395,-1.0002e-06,-1.0002e-06,0.000104392,0.000103446,1.56103e-08,1.56103e-08,0.000102552
636,0.000106284,-4.36411e-07,-4.36411e-07,0.000100217,0.000103998,-7.15914e-07,-7.15914e-07,0.000101145
637,0.000103418,-1.39053e-06,-1.39053e-06,0.000103286,0.00010281,9.47232e-07,9.47232e-07,0.000100008
638,0.000103699,-9.05584e-08,-9.05584e-08,0.000103177,0.000103674,-6.19247e-07,-6.19247e-07,0.000101832
639,0.000101478,6.06477e-07,6.06477e-07,0.000104248,0.000101196,2.41077e-06,2.41077e-06,0.000104861
640,0.000103617,-1.9985e-06,-1.9985e-06,0.000103388,0.000102613,9.21151e-07,9.21151e-07,0.000102473
641,0.0001029,-1.24503e-06,-1.24503e-06,0.000103878,0.00010247,-9.87672e-07,-9.87672e-07,0.000104254
642,0.000104286,2.22165e-06,2.22165e-06,0.000102313,0.000102249,1.05015e-06,1.05015e-06,0.000102809
643,0.000103045,4.4628e-07,4.4628e-07,0.000101722,0.000102991,-3.58598e-07,-3.58598e-07,0.000102259
644,0.000101083,-4.30365e-08,-4.30365e-08,0.000102419,0.000102099,-5.76072e-07,-5.76072e-07,0.000103692
645,0.000104901,-6.34878e-07,-6.34878e-07,0.000102332,0.000101728,-7.36943e-07,-7.36943e-07,0.000104452
646,0.000101156,5.37672e-07,5.37672e-07,0.000103539,0.000104258,1.12538e-06,1.12538e-06,0.000102999
647,0.000103387,-8.52132e-07,-8.52132e-07,0.000102696,0.000102392,-1.20392e-06,-1.20392e-06,0.000103709
648,0.000102027,8.57109e-07,8.57109e-07,0.000103775,0.000104316,-4.67638e-07,-4.67638e-07,0.000104741
649,0.000100727,-1.45281e-06,-1.45281e-06,0.000102286,0.000104882,6.79204e-07,6.79204e-07,0.000101205
650,0.000102757,-8.01186e-08,-8.01186e-08,0.000100954,0.000103654,4.68682e-07,4.68682e-07,0.000101351
651,0.000100419,-8.39979e-07,-8.39979e-07,0.000104821,0.000101293,1.77889e-06,1.77889e-06,0.000100884
652,0.000102012,-3.17399e-07,-3.17399e-07,0.000102721,0.000105417,6.3487e-07,6.3487e-07,0.000101546
653,0.000102554,2.43858e-07,2.43858e-07,0.000105113,0.000103707,7.47377e-08,7.47377e-08,0.000102035
654,0.000101621,7.29271e-07,7.29271e-07,0.000103474,0.000101709,-7.02743e-07,-7.02743e-07,0.000102932
655,0.000102726,2.10406e-06,2.10406e-06,0.000101664,0.000105658,-1.36484e-06,-1.36484e-06,0.00010431
656,0.000102418,1.39565e-06,1.39565e-06,0.000103441,0.000102613,1.12345e-06,1.12345e-06,0.000104089
657,0.000102517,3.52566e-07,3.52566e-07,0.00010409,0.000103468,-1.28504e-06,-1.28504e-06,0.000102261
658,0.000101413,-2.35591e-07,-2.35591e-07,0.000104959,0.000104903,1.08127e-06,1.08127e-06,0.000100525
659,0.000105028,4.22902e-07,4.22902e-07,0.00010229,0.000103564,-2.01518e-07,-2.01518e-07,0.000103239
660,0.000101716,-1.20892e-06,-1.20892e-06,0.000101401,0.000104618,-1.84787e-06,-1.84787e-06,0.000102829
661,0.000100703,3.89398e-08,3.89398e-08,0.000102611,0.000101763,-1.32115e-06,-1.32115e-06,9.96663e-05
662,0.000102695,-5.07246e-07,-5.07246e-07,0.000100798,0.000103285,-1.80775e-06,-1.80775e-06,0.000102813
663,0.000101232,-1.66157e-06,-1.66157e-06,0.000105849,0.000103198,4.26042e-07,4.26042e-07,0.000104882
664,0.000101316,-1.39586e-07,-1.39586e-07,0.000103984,0.000102304,-6.91471e-08,-6.91471e-08,0.000102868
665,0.000102342,-1.46411e-06,-1.46411e-06,0.000101527,0.000103371,2.37359e-07,2.37359e-07,0.000100679
666,0.000101664,-1.31633e-06,-1.31633e-06,0.000103318,0.000103232,1.62702e-07,1.62702e-07,0.000102841
667,0.000103236,1.38521e-07,1.38521e-07,0.000103117,0.000105565,-9.17067e-07,-9.17067e-07,0.000101762
668,0.000104561,-1.51242e-07,-1.51242e-07,0.00010413,0.000101502,9.41217e-07,9.41217e-07,0.000101132
669,0.000102611,-4.72029e-07,-4.72029e-07,0.000104789,0.000104027,1.75069e-06,1.75069e-06,0.000101046
670,0.000104279,-8.2248e-07,-8.2248e-07,0.000102318,0.000104213,-1.48024e-07,-1.48024e-07,0.000101916
671,0.000101913,-3.86014e-07,-3.86014e-07,0.000102738,0.000103065,-1.16908e-06,-1.16908e-06,0.000103757
672,0.000103265,1.26383e-06,1.26383e-06,0.000106179,0.000103885,4.09772e-07,4.09772e-07,0.000104914
673,0.000101106,-8.08591e-07,-8.08591e-07,0.0001038,0.000102612,7.1558e-07,7.1558e-07,0.000105028
674,0.000103315,1.21117e-06,1.21117e-06,0.000101032,0.000102893,-2.72679e-07,-2.72679e-07,0.000104264
675,0.000105065,2.57459e-07,2.57459e-07,0.00010211,0.000103753,5.10693e-08,5.10693e-08,0.000102735
676,0.000102816,2.69594e-07,2.69594e-07,0.000102409,0.00010473,-7.4021e-07,-7.4021e-07,0.00010245
677,0.00010299,-4.41052e-07,-4.41052e-07,0.00010317,0.000102775,6.74438e-07,6.74438e-07,0.000102913
678,0.000103549,1.63454e-06,1.63454e-06,0.000102574,0.000105628,2.45325e-07,2.45325e-07,0.000104175
679,0.00010171,-6.25892e-07,-6.25892e-07,0.000101686,0.000103371,-7.91445e-08,-7.91445e-08,0.000102149
680,9.9767e-05,-5.65551e-08,-5.65551e-08,0.000102696,0.000104694,-3.16586e-07,-3.16586e-07,0.000104855
681,0.000104185,1.50434e-06,1.50434e-06,0.000104521,0.000106545,7.10219e-07,7.10219e-07,0.000101004
682,0.000102372,2.04998e-07,2.04998e-07,0.000102996,0.000103349,-1.00748e-06,-1.00748e-06,0.000102916
683,0.000103683,-1.13602e-06,-1.13602e-06,0.000105109,0.000104717,-2.54755e-07,-2.54755e-07,0.000101937
684,0.0001032,1.29862e-06,1.29862e-06,0.000105195,0.000107289,-1.80065e-06,-1.80065e-06,0.00010322
685,0.000100402,2.2697e-06,2.2697e-06,0.000100074,0.000101733,1.0779e-06,1.0779e-06,0.00010242
686,0.000102837,1.02176e-06,1.02176e-06,0.000103901,0.000104486,-1.66102e-06,-1.66102e-06,0.000102008
687,0.000103436,-1.42136e-07,-1.42136e-07,0.000103816,0.000105286,-1.90782e-06,-1.90782e-06,0.000102768
688,0.000102659,-4.38682e-07,-4.38682e-07,0.000104303,0.000101811,-3.54309e-07,-3.54309e-07,0.000102096
689,0.000102202,4.61747e-07,4.61747e-07,0.000101543,0.000104501,-1.09055e-06,-1.09055e-06,9.92354e-05
690,0.000102557,-1.08321e-06,-1.08321e-06,0.000104473,0.000103885,4.38475e-07,4.38475e-07,0.000102105
691,0.000101783,1.49773e-06,1.49773e-06,0.000101163,0.000102729,1.48108e-07,1.48108e-07,0.000103248
692,0.000100858,8.79992e-07,8.79992e-07,0.00010288,0.000101732,-4.62241e-07,-4.62241e-07,0.000100108
693,0.000101061,6.11237e-07,6.11237e-07,0.000101768,0.000103871,-1.34724e-06,-1.34724e-06,0.00010458
694,0.000102409,-2.10479e-07,-2.10479e-07,0.000102965,0.000101978,-7.33332e-07,-7.33332e-07,0.000103337
695,0.000103028,2.44864e-07,2.44864e-07,0.000102503,0.000102516,2.17218e-06,2.17218e-06,0.000102652
696,0.000100572,-8.35259e-07,-8.35259e-07,0.000101548,0.000104521,5.01497e-07,5.01497e-07,0.000102729
697,0.000101751,-2.76886e-07,-2.76886e-07,0.000103894,0.000101966,-2.03341e-06,-2.03341e-06,0.000100793
698,0.000101383,-6.40838e-07,-6.40838e-07,0.000103429,0.000104897,-7.65873e-07,-7.65873e-07,0.000103331
699,0.000101526,7.34542e-07,7.34542e-07,0.00010243,0.000103639,1.07219e-06,1.07219e-06,0.000103935
700,0.000101616,-1.7746e-06,-1.7746e-06,0.000103592,0.00010414,1.08124e-06,1.08124e-06,0.000104203
701,0.000103389,-1.34204e-06,-1.34204e-06,0.000104678,0.000104967,1.09398e-06,1.09398e-06,0.000105579
702,0.000101141,-6.96382e-07,-6.96382e-07,0.000103875,0.000100842,1.31547e-06,1.31547e-06,0.000103527
703,0.000102526,-6.68473e-07,-6.68473e-07,0.000101312,0.00010346,3.51204e-07,3.51204e-07,0.000106078
704,0.00010059,8.43253e-07,8.43253e-07,0.000102558,0.000104704,-3.06834e-06,-3.06834e-06,0.000103308
705,0.000100176,-9.93963e-07,-9.93963e-07,0.000104107,0.000103454,-1.00074e-06,-1.00074e-06,0.000104337
706,0.000104405,1.0919e-06,1.0919e-06,0.000103424,0.000104547,-7.18164e-07,-7.18164e-07,0.000100959
707,0.000105106,-1.02718e-07,-1.02718e-07,0.000103607,0.000100512,-5.12672e-08,-5.12672e-08,0.000103575
708,0.000104454,-6.09819e-07,-6.09819e-07,0.000102717,0.000105301,1.08545e-06,1.08545e-06,0.000104473
709,0.000103486,-6.86338e-07,-6.86338e-07,0.000103203,0.000101236,4.05708e-07,4.05708e-07,0.000105514
710,0.000102027,1.42959e-06,1.42959e-06,0.000105657,0.000102556,-2.56891e-07,-2.56891e-07,0.000103635
711,0.000102315,2.62002e-06,2.62002e-06,0.000104284,0.000103841,-1.68053e-06,-1.68053e-06,0.000106839
712,0.000103014,3.60609e-07,3.60609e-07,0.000105233,0.000105486,-6.214e-07,-6.214e-07,0.000103044
713,0.000103344,5.68419e-07,5.68419e-07,0.000103545,0.00010332,2.57225e-07,2.57225e-07,0.00010267
714,0.000100635,1.32674e-06,1.32674e-06,0.000104683,0.00010228,-1.42852e-06,-1.42852e-06,0.000104148
715,0.000101398,1.0905e-06,1.0905e-06,0.000100308,0.000103774,-9.8446e-07,-9.8446e-07,0.000101085
716,9.98673e-05,-1.3304e-08,-1.3304e-08,0.000103374,0.000104565,-2.59375e-08,-2.59375e-08,0.000105575
717,0.00010036,-7.75246e-07,-7.75246e-07,0.00010191,0.00010426,-3.91079e-07,-3.91079e-07,0.000103597
718,0.000102,-2.48574e-06,-2.48574e-06,0.000106208,0.000102769,3.77669e-07,3.77669e-07,0.000101209
719,0.000101363,-6.01575e-08,-6.01575e-08,0.000102795,0.000106172,1.02231e-06,1.02231e-06,0.000103874
720,0.000103524,-8.27829e-07,-8.27829e-07,0.000101822,0.000101873,-1.58657e-07,-1.58657e-07,0.000105087
721,0.000102991,-7.04574e-07,-7.04574e-07,0.000104878,0.000104002,-3.85109e-07,-3.85109e-07,0.000104045
722,0.000101811,-8.13262e-08,-8.13262e-08,0.000101885,0.000103691,-1.1255e-06,-1.1255e-06,0.00010345
723,0.000102118,5.10017e-07,5.10017e-07,0.000104407,0.000104531,-6.37071e-07,-6.37071e-07,0.000101036
724,0.000102221,7.43627e-08,7.43627e-08,0.000103351,0.000102153,4.41714e-07,4.41714e-07,0.000106962
725,0.000103664,1.03119e-06,1.03119e-06,0.000101996,0.000104382,1.01915e-08,1.01915e-08,0.000103451
726,0.000103212,9.04116e-08,9.04116e-08,0.000103058,0.000102893,1.85583e-07,1.85583e-07,0.000105103
727,0.000100138,-3.46092e-07,-3.46092e-07,0.000101035,0.000101171,9.3239e-07,9.3239e-07,0.000103344
728,0.000101508,6.47468e-07,6.47468e-07,0.000105438,0.000106076,6.49069e-08,6.49069e-08,0.00010269
729,0.000101348,-4.33674e-07,-4.33674e-07,0.000102921,0.000102886,1.62208e-06,1.62208e-06,0.000103499
730,0.000100896,3.99549e-07,3.99549e-07,0.000104208,0.000102815,-1.72639e-06,-1.72639e-06,0.000102537
731,0.000101347,-7.75508e-07,-7.75508e-07,0.00010218,0.000102035,-2.26652e-06,-2.26652e-06,0.000101891
732,0.000103335,4.37334e-08,4.37334e-08,0.000103733,0.000105766,3.36009e-07,3.36009e-07,0.000103502
733,0.000100866,-7.33288e-07,-7.33288e-07,0.000104285,0.000102382,1.3534e-07,1.3534e-07,0.000103364
734,0.000102398,-3.13793e-07,-3.13793e-07,0.000105144,0.000103663,1.1815e-06,1.1815e-06,0.000106212
735,0.000101967,-5.48843e-07,-5.48843e-07,0.000104704,0.000102623,1.23741e-06,1.23741e-06,0.000105609
736,9.94181e-05,4.74299e-07,4.74299e-07,0.000100894,0.000101196,-1.15904e-06,-1.15904e-06,0.000105301
737,0.000102825,2.58272e-06,2.58272e-06,0.000101975,0.000105648,1.06003e-06,1.06003e-06,0.000103883
738,0.000101561,7.38055e-07,7.38055e-07,0.000102703,0.000103068,3.01349e-07,3.01349e-07,0.00010379
739,0.000101811,-7.92115e-07,-7.92115e-07,0.000104283,0.000102921,2.36713e-08,2.36713e-08,0.000103916
740,0.000102992,2.81401e-06,2.81401e-06,0.000103148,0.000100963,2.70583e-07,2.70583e-07,0.000104712
741,0.000102462,5.99465e-07,5.99465e-07,0.00010532,0.000102343,5.82695e-07,5.82695e-07,0.000104072
742,0.000103003,8.92919e-07,8.92919e-07,0.000105983,0.000103434,6.54043e-07,6.54043e-07,0.000105736
743,0.000101501,2.9935e-07,2.9935e-07,0.00010635,0.000103567,5.33932e-07,5.33932e-07,0.000104372
744,0.000100951,-1.42913e-06,-1.42913e-06,0.000104452,0.000103035,-6.93313e-07,-6.93313e-07,0.000104834
745,0.000103065,-9.22066e-07,-9.22066e-07,0.000103384,0.000102247,1.72886e-07,1.72886e-07,0.000106146
746,0.000104513,-1.10147e-06,-1.10147e-06,0.00010313,9.88748e-05,6.49576e-07,6.49576e-07,0.000104787
747,0.000103273,3.96964e-07,3.96964e-07,0.000103468,0.000104601,-6.08286e-07,-6.08286e-07,0.000107093
748,0.000103376,1.5702e-06,1.5702e-06,0.000103257,0.00010271,-1.23144e-06,-1.23144e-06,0.000100917
749,0.000102304,-7.60046e-07,-7.60046e-07,0.000103339,0.000100559,-2.89459e-07,-2.89459e-07,0.000106548
750,0.000104402,7.30617e-08,7.30617e-08,0.000104011,0.000102835,1.25373e-07,1.25373e-07,0.000103515
751,0.000105872,-1.33147e-06,-1.33147e-06,0.000100971,0.000102106,-6.8974e-07,-6.8974e-07,0.000103628
752,0.00010125,-1.95772e-06,-1.95772e-06,0.000104978,0.000103092,5.09535e-07,5.09535e-07,0.000102025
753,9.93284e-05,-2.18958e-08,-2.18958e-08,0.000100147,0.000103353,1.16324e-06,1.16324e-06,0.000103182
754,0.000104486,3.90996e-07,3.90996e-07,0.000103764,0.000104139,-1.14816e-07,-1.14816e-07,0.000100632
755,0.000102168,2.13373e-07,2.13373e-07,0.000106106,0.000101545,3.3577e-07,3.3577e-07,0.000101418
756,0.000102899,-3.97462e-07,-3.97462e-07,0.000101942,0.000103732,4.47898e-07,4.47898e-07,0.000102939
757,0.000102103,1.48027e-06,1.48027e-06,0.000103908,0.000103737,-4.4126e-07,-4.4126e-07,0.000102935
758,0.000103843,-1.09428e-06,-1.09428e-06,0.000101925,0.000102558,-8.82501e-07,-8.82501e-07,0.0001044
759,0.000104846,8.70514e-07,8.70514e-07,0.000103147,0.00010525,1.35223e-06,1.35223e-06,0.000104612
760,0.000101451,9.94243e-07,9.94243e-07,0.000101865,0.000105427,1.02756e-06,1.02756e-06,0.000103073
761,0.000102291,7.5979e-07,7.5979e-07,0.000104589,0.000104536,-6.6296e-07,-6.6296e-07,0.000105361
762,0.000104776,1.54268e-06,1.54268e-06,0.000102385,0.000104538,-6.97081e-07,-6.97081e-07,0.000105805
763,0.000105077,6.85622e-07,6.85622e-07,0.000101805,0.000103805,1.38237e-07,1.38237e-07,0.000101512
764,0.000102657,2.72163e-07,2.72163e-07,0.000100216,0.000103216,-1.28205e-06,-1.28205e-06,0.000103405
765,0.000103263,1.16082e-06,1.16082e-06,0.00010425,0.000101939,1.76299e-06,1.76299e-06,0.000103468
766,0.000103389,7.91746e-07,7.91746e-07,0.000102114,0.000100547,6.19936e-07,6.19936e-07,0.000104636
767,0.00010146,-2.67239e-07,-2.67239e-07,0.000105137,0.000102292,1.47944e-06,1.47944e-06,0.000105145
768,0.00010199,-6.69487e-07,-6.69487e-07,0.000103072,0.000101524,3.73245e-07,3.73245e-07,0.000104161
769,9.91894e-05,1.28666e-07,1.28666e-07,0.000104692,0.000105012,-1.20411e-06,-1.20411e-06,0.000101881
770,0.000102258,2.43304e-06,2.43304e-06,0.000102738,0.000105766,5.80598e-07,5.80598e-07,0.00010219
771,0.000102002,-3.45211e-08,-3.45211e-08,0.000102887,0.000103733,9.54054e-07,9.54054e-07,0.000106442
772,0.000104781,1.53343e-06,1.53343e-06,0.000106246,0.000103296,-9.31995e-07,-9.31995e-07,0.000103294
773,0.000100857,1.60277e-07,1.60277e-07,0.000101595,0.000102494,-4.41854e-07,-4.41854e-07,0.000102305
774,0.000103038,-1.5585e-06,-1.5585e-06,0.000103576,0.000104953,3.3364e-07,3.3364e-07,0.000102243
775,0.000103597,-1.06888e-06,-1.06888e-06,0.000104064,0.000101181,-1.68387e-07,-1.68387e-07,0.000104807
776,0.000101249,-2.74104e-06,-2.74104e-06,0.000102675,0.00010292,1.47857e-06,1.47857e-06,0.000103047
777,0.000102611,-1.12066e-06,-1.12066e-06,0.000105611,0.000106349,1.22072e-06,1.22072e-06,0.0001043
778,0.000103825,5.0693e-07,5.0693e-07,0.0001024,0.000102488,5.43193e-08,5.43193e-08,0.000103945
